LaggedRegime,Mkt-RF_mean,Mkt-RF_std,SMB_mean,SMB_std,HML_mean,HML_std,RMW_mean,RMW_std,CMA_mean,CMA_std,Mom_mean,Mom_std,Mkt-RF_Sharpe,SMB_Sharpe,HML_Sharpe,RMW_Sharpe,CMA_Sharpe,Mom_Sharpe
0,2.5109090909090908,7.932294062306887,0.43727272727272726,3.336732206543075,-2.2236363636363636,4.73262986663287,0.7181818181818183,1.86996159416079,-0.6418181818181818,1.6031457711750245,-4.804545454545454,11.881643290081017,0.3165426131691924,0.1310481933237762,-0.46985215964467913,0.384062336052483,-0.4003492342107865,-0.4043670843540947
1,0.8023809523809524,4.265596986403362,-0.22339285714285714,3.5872944169611514,0.061964285714285694,3.4278289176295273,0.41285714285714287,3.1358201217156987,0.0757142857142857,2.486071997702152,0.8536309523809523,4.59337617676929,0.18810519487390642,-0.06227335456120617,0.018076831488175998,0.1316584264505761,0.03045538736781057,0.18583954797739774
2,0.7226666666666667,4.115348296791556,0.2825833333333333,2.6110008648100926,0.4103333333333333,2.829972850035603,0.3423333333333333,2.2125971537029994,0.329375,1.872053228342868,0.42341666666666666,3.988571224315361,0.1756027958144098,0.10822797385549185,0.14499550175125217,0.15472013636120102,0.17594318100215614,0.10615747917083923
3,-4.476,8.811743868270344,-1.2979999999999998,4.05222408067471,-5.474,5.230805865256328,-0.244,1.458125509001197,-2.806,3.0795827639470903,0.6940000000000002,4.655322760024272,-0.5079584775628065,-0.3203179227403135,-1.0464926707295712,-0.16733813275589549,-0.9111623927923145,0.14907666681233114
