,PC1,PC1,PC2,PC2,PC3,PC3,PC4,PC4
,mean,std,mean,std,mean,std,mean,std
Regime,,,,,,,,
0,-0.8562076220438477,0.864897179404114,-1.259336457119798,0.8267792880061442,-0.9447004377094631,0.6270549785597804,-0.009148312380066042,1.0416484796464491
1,2.0415605772433394,0.628553149935676,0.4369165502431087,0.784738657366961,-0.19935570066679614,0.9127395180873148,0.0037566683671045875,0.7961863974317402
2,-1.1371953696807118,1.4728637530687183,-0.0384319030193932,0.8194690026093694,0.8152595660902917,0.8420607168439098,-0.05073865714856508,0.8361452998125043
3,-4.56067941080782,0.8672712189728117,3.987015603973184,1.9258575714539157,-1.1862591335232824,1.5343906992935414,0.6545649184461231,1.760765987604822
