Regime,Mkt-RF_mean,Mkt-RF_std,SMB_mean,SMB_std,HML_mean,HML_std,RMW_mean,RMW_std,CMA_mean,CMA_std,Mom_mean,Mom_std,Mkt-RF_Sharpe,SMB_Sharpe,HML_Sharpe,RMW_Sharpe,CMA_Sharpe,Mom_Sharpe,Mkt-RF_HitRatio,SMB_HitRatio,HML_HitRatio,RMW_HitRatio,CMA_HitRatio,Mom_HitRatio,Mkt-RF_Sortino,SMB_Sortino,HML_Sortino,RMW_Sortino,CMA_Sortino,Mom_Sortino
0,0.8748351648351649,4.15783473634411,0.01714285714285714,2.7093214754146207,0.04912087912087909,3.5462824504767267,0.30527472527472527,2.033657537355535,0.05989010989010991,2.270862046059697,0.1984615384615384,3.8611126557212674,0.21040643034417178,0.006327361776156034,0.01385137247437123,0.15011117637421345,0.02637329290611408,0.05140009011844416,0.6703296703296703,0.5054945054945055,0.3956043956043956,0.5824175824175825,0.4725274725274725,0.5494505494505495,0.2934949220198101,0.013073719760726589,0.0297790135973181,0.2971823641977754,0.05035452546957198,0.07498292596162809
1,0.8425316455696202,4.335603446374577,-0.2657594936708861,3.6214568090059114,0.06708860759493669,3.473373936340978,0.4170253164556962,3.1363345292888907,0.06436708860759495,2.5316255530430976,0.840253164556962,4.668124727396572,0.1943285764001649,-0.07338469231774077,0.019315112286934215,0.13296582764410958,0.025425201025571727,0.17999801068416907,0.6392405063291139,0.4240506329113924,0.46835443037974683,0.620253164556962,0.4430379746835443,0.6075949367088608,0.27524445404494247,-0.1207737712923875,0.03314734005930644,0.1461741616135664,0.044508948402527164,0.20452800856602532
2,0.6214110429447853,4.005678358003615,0.42208588957055215,2.5463191671939764,0.5173006134969326,2.3654796348522757,0.3446625766871166,2.3508100212082375,0.3821472392638037,1.718389549797554,0.49619631901840494,3.9839959480786833,0.15513253621653478,0.1657631513788931,0.21868740946875156,0.14661438975403532,0.2223868501230265,0.12454739550066558,0.6134969325153374,0.558282208588957,0.558282208588957,0.5644171779141104,0.558282208588957,0.6319018404907976,0.24155125333933677,0.27742123114800316,0.3722786148661735,0.218764479711556,0.45906453531153624,0.15015974783745373
3,-0.6415384615384615,9.718812381282195,-0.07461538461538465,3.9223879108365765,-3.1923076923076925,5.371779894110445,0.5561538461538461,2.0105742896891363,-0.44846153846153847,1.5846652966996226,-3.0023076923076926,11.71919376766604,-0.06600996463045455,-0.019022948854507993,-0.5942737333314234,0.27661442255875834,-0.2830007948022512,-0.25618722173459063,0.6153846153846154,0.5384615384615384,0.3076923076923077,0.6153846153846154,0.38461538461538464,0.46153846153846156,-0.16122349739940545,-0.02980358498950744,-0.7358497825594974,0.7566718995290422,-0.4996052234562977,-0.26228258634821144
