Date,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom,PC1,PC2,PC3,PC4,Regime,LaggedRegime
2004-04-30,-1.82,-2.06,-3.23,3.46,-2.83,0.08,-5.34,-0.8625438779556157,-0.6386705421782006,0.8052289379794235,-0.5757242458656293,1,1
2004-05-31,1.18,-0.4,-0.18,-1.17,0.01,0.06,1.49,-0.5266586252664422,-0.7420855230887009,1.0068632707735246,0.37393790480582934,1,1
2004-06-30,1.86,2.52,1.21,1.12,-0.31,0.08,2.08,-0.3758166729909102,-0.8090496800318971,0.9257055328846883,0.07732858568994457,1,1
2004-07-31,-4.04,-2.92,3.22,5.21,-1.68,0.1,-2.24,-0.5048125915035284,-0.5502507288522234,0.5780359336650487,-0.724593165161174,1,1
2004-08-31,0.08,-1.18,1.08,1.21,-1.35,0.11,-1.55,-0.5797660485014896,-0.41958968852723877,0.3469852977775835,-0.8022564787832348,1,1
2004-09-30,1.6,3.22,-0.05,-1.49,-1.72,0.11,5.48,-0.2789109827538648,-0.9649055296630907,0.5052859610599215,-0.1082873288290281,1,1
2004-10-31,1.42,0.15,-0.26,-0.53,0.41,0.11,-1.43,-0.10338210275592245,-1.210783448166302,0.6481462052935645,0.6910945500003279,1,1
2004-11-30,4.53,4.12,1.57,-0.52,-0.18,0.15,3.08,0.13124267316353527,-1.2018872450561948,0.5497426930585286,0.3371797672922403,1,1
2004-12-31,3.41,-0.04,-0.23,-1.07,0.39,0.16,-2.85,0.0926344839715181,-0.6851071313229478,0.18781835824084517,-1.2453214215848745,1,1
2005-01-31,-2.75,-1.11,2.06,2.8,-1.41,0.16,2.96,0.28444952551952046,-0.6219196447609541,-0.004723326735864677,-1.3683981846603082,1,1
2005-02-28,1.88,-0.3,1.41,1.32,-0.21,0.16,3.43,0.8096403443333192,-1.4081340547219048,0.36472032357104395,0.12724249502249355,1,1
2005-03-31,-1.93,-1.41,2.07,0.44,1.34,0.21,0.43,0.9654383398171054,-1.1111890665473563,0.27267612449265416,-0.16462607096196866,1,1
2005-04-30,-2.6,-3.97,0.05,0.97,-0.85,0.21,-0.68,0.7949606847969166,-0.694497574960211,-0.0019902585610761785,-0.11278792031138817,1,1
2005-05-31,3.65,2.76,-0.58,-1.02,0.28,0.24,0.37,0.6098992086483704,-0.22438311197448244,-0.4870033645733818,-1.2716714857322322,1,1
2005-06-30,0.58,3.26,2.8,0.87,-0.52,0.23,2.07,0.7718347152959083,-0.5407077264507184,-0.4908478418831845,-1.0676425060680972,1,1
2005-07-31,3.92,2.76,-0.78,-1.19,-0.78,0.24,0.03,1.3266069618186123,-1.4186959232872562,0.0775141168600908,0.7657154760352511,1,1
2005-08-31,-1.2,-0.94,1.34,-1.96,0.38,0.3,2.07,1.4367402808510923,-1.188174719093645,-0.07542020158175944,0.6781832280161405,1,1
2005-09-30,0.48,-0.31,0.78,0.26,-0.61,0.29,3.46,1.74759363357472,-2.132498883867673,0.5499353180748983,3.1999747367807627,1,1
2005-10-31,-2.04,-1.5,0.43,-0.7,-1.26,0.27,-1.19,1.1881946413648756,-0.2349907484693045,-0.45781599473134815,-0.5556391699017056,1,1
2005-11-30,3.61,0.9,-1.18,-0.79,-1.09,0.31,0.34,1.0228226005445287,0.4366695526204183,-0.8809516184850354,-2.7906008463254,1,1
2005-12-31,-0.24,-0.25,0.15,0.18,0.2,0.32,0.78,1.3601569796256634,-0.2607841789044175,-0.5517699076286879,-1.2397712924911497,1,1
2006-01-31,3.03,5.83,0.99,-0.66,-0.35,0.35,2.52,1.8081286335948024,-1.2869027703745315,-0.10138568376884013,0.6581775556118948,1,1
2006-02-28,-0.3,-0.46,-0.31,-0.54,1.98,0.34,-1.78,1.7402854017153813,-0.5661501943349346,-0.4840288941536561,-1.0088120961112041,1,1
2006-03-31,1.47,3.34,0.61,0.03,-0.44,0.37,1.26,1.8543953666885715,-0.698414086195484,-0.32919160459294666,-0.7807622794199561,1,1
2006-04-30,0.73,-0.79,2.26,1.74,-0.13,0.36,0.6,2.0233540923205977,-0.6140125239566677,-0.08352101192403025,0.41815048266330773,1,1
2006-05-31,-3.56,-2.9,2.38,0.87,1.53,0.43,-3.66,1.934696384400494,-0.11182399692825176,-0.31720584857784445,-0.19887337358546073,1,1
2006-06-30,-0.34,-0.24,0.85,1.32,-0.13,0.4,1.55,1.9394728922377225,0.14322698098924735,-0.5184244175796647,-0.15063040938673927,1,1
2006-07-31,-0.77,-3.6,2.62,1.63,0.84,0.4,-2.04,2.1567423530877443,-0.2652037046859667,-0.23495032208821073,0.6987992000093758,1,1
2006-08-31,2.03,0.45,-1.95,-1.81,2.14,0.42,-3.36,2.034182318315009,-0.30235719474036044,-0.3259124925085664,0.20833032899841242,1,1
2006-09-30,1.84,-1.39,0.06,0.78,0.46,0.41,-0.98,1.5573991260882776,0.7156915834860181,-1.1242618491075824,-2.841175866974562,1,1
2006-10-31,3.22,1.98,-0.33,-0.11,0.32,0.41,-0.25,1.7372607948540708,0.23536981566088025,-0.947591172260996,-2.603485577933825,1,1
2006-11-30,1.7,0.63,0.04,0.2,-0.8,0.42,-1.04,2.023827607850164,-0.4508383663342686,-0.6045183200249866,-1.1465003305846997,1,1
2006-12-31,0.85,-0.81,2.74,-0.65,1.88,0.4,0.79,2.2399822252607238,-1.0886334583245492,-0.24653513255397205,0.5350331810278908,1,1
2007-01-31,1.38,0.02,-0.68,0.19,0.4,0.44,0.17,2.062341098668793,-0.2909088186573497,-0.5229436855492576,-0.8026552167221876,1,1
2007-02-28,-1.96,1.33,-0.08,-0.52,-0.66,0.38,-1.29,2.2210839449711965,-0.6449419376582493,-0.36889509108944435,0.05240798259520029,1,1
2007-03-31,0.71,0.14,-0.88,0.55,-0.67,0.43,2.58,1.9765931248234931,-0.47782264375064354,-0.46660940553131447,0.6274540485065213,1,1
2007-04-30,3.49,-2.08,-1.44,1.18,1.01,0.44,-0.16,1.961883441110355,-0.45372336340161773,-0.417341832977562,-0.2090401409676624,1,1
2007-05-31,3.24,0.33,-0.59,1.47,-1.26,0.41,-0.33,2.104244622353109,-0.5608685279850217,-0.3897795092626758,0.10254338606519972,1,1
2007-06-30,-1.96,0.7,-1.05,0.49,0.06,0.4,0.52,2.026410677986015,-0.1562887135973405,-0.31010666017963634,-0.3085970055011402,1,1
2007-07-31,-3.72,-3.05,-3.68,0.26,-1.16,0.4,2.84,1.8094423767863785,0.11878775286392843,-0.4178080878192062,-0.3899401968903419,1,1
2007-08-31,0.94,-0.33,-1.87,-1.27,-0.57,0.42,-0.03,1.1038136006877244,0.8397011481765364,-0.8634354931092055,-0.2887545124261461,1,1
2007-09-30,3.22,-2.44,-2.17,-0.49,-2.94,0.32,4.43,1.159157905685395,0.10260128423500822,-0.39863645594857106,0.8740061901286168,1,1
2007-10-31,1.79,-0.03,-2.87,-0.33,0.06,0.32,5.03,1.1662678753112823,-0.026888900010523104,-0.3550125979215394,0.17558525671540154,1,1
2007-11-30,-4.8,-2.91,-1.09,1.75,-0.36,0.34,1.12,0.7535592434434779,-0.21126165466196736,-0.21267895571528053,2.1938473386232493,0,1
2007-12-31,-0.87,0.18,-0.51,0.9,-1.07,0.27,6.56,0.19827599278973976,0.22430427127978111,-0.3351762438516493,0.44893075067565363,0,0
2008-01-31,-6.32,-0.63,4.0,2.12,2.06,0.21,-7.74,-0.4856312700569397,0.8371570420805102,-0.5939065022979036,0.8640887675420862,0,0
2008-02-29,-3.09,-0.64,-0.72,1.07,-0.97,0.13,6.13,-1.1362961812521672,0.8609529129887008,-0.4552223284222187,0.636746735976247,0,0
2008-03-31,-0.94,0.59,0.31,0.89,0.47,0.17,4.25,-1.5599969549012065,0.8767582294484515,-0.4102224541275097,1.1404721990592208,0,0
2008-04-30,4.61,-1.16,-0.96,1.81,-2.56,0.18,-0.33,-1.1733170695741941,0.20996208056491106,-0.2826768310843092,0.4069545846735666,0,0
2008-05-31,1.87,3.04,-1.5,0.92,0.14,0.18,3.39,-0.7086003971445879,-0.49089304337039213,0.21428889601681453,1.292028658687796,0,0
2008-06-30,-8.43,1.16,-2.51,4.98,-0.69,0.17,12.7,-0.39876564333562226,-0.7220087460444533,0.5164630137102205,2.952329552691644,0,0
2008-07-31,-0.75,3.71,5.2,-1.36,0.99,0.15,-5.02,-0.9829125635700413,0.40566452210681864,0.05865256323463194,1.9537922511761314,0,0
2008-08-31,1.53,3.28,1.52,1.83,0.66,0.13,-4.48,-1.5181367611331054,1.2274680674388583,-0.39716747935265834,-0.9056203748825332,0,0
2008-09-30,-9.35,0.38,5.66,2.4,1.7,0.15,0.86,-2.0196685017085523,1.6728440027453686,-0.5626699551402496,0.52836385121023,0,0
2008-10-31,-17.2,-3.06,-1.89,2.73,1.38,0.08,7.87,-4.73178785402196,6.218498606873075,-2.2734199613140422,-0.15766527190135246,2,0
2008-11-30,-7.74,-4.0,-6.21,4.67,2.39,0.03,7.28,-5.994415482448885,7.740866515643801,-3.132035114534612,-3.1920019999799494,2,2
2008-12-31,1.77,3.33,0.05,0.03,-1.52,0.0,-5.09,-5.523845735532637,5.572173739150717,-2.587738858744675,-0.2747312319050003,2,2
2009-01-31,-8.09,-2.09,-11.02,0.0,-1.16,0.0,-2.36,-4.597054827979429,3.224396797313062,-1.0649045488084758,2.45748444430321,2,2
2009-02-28,-10.14,-1.17,-6.6,1.01,-0.62,0.01,4.36,-4.364291539704206,3.101771799587012,-0.5641561265699941,2.783161150501097,2,2
2009-03-31,9.01,0.59,3.48,-2.58,-2.0,0.02,-11.8,-4.910432425334311,3.8265597690766278,-0.8516446966293558,1.3304126721618434,2,2
2009-04-30,10.17,7.14,5.38,1.34,0.5,0.01,-34.3,-4.55960529853498,2.7088829026649512,-0.1176136645666718,1.5066717298108272,2,2
2009-05-31,5.2,-2.24,0.41,-0.81,-1.99,0.0,-12.5,-4.13368846739736,2.0315442434064095,0.6688394832043304,1.082747039839356,2,2
2009-06-30,0.42,2.27,-2.76,-1.41,-0.37,0.01,5.45,-3.1010235606050767,0.6902267918531889,1.6868647936538825,2.7626298739882627,2,2
2009-07-31,7.74,2.31,4.89,-0.26,3.08,0.01,-5.54,-3.3642280669818887,1.1728944200842222,1.21334111689777,-0.2114318583357056,1,2
2009-08-31,3.33,-0.1,7.6,-2.85,3.3,0.01,-9.1,-2.814684123052923,0.4559691789515078,1.6058602704847633,0.7429451813967857,1,1
2009-09-30,4.08,2.72,1.15,1.15,0.34,0.01,-4.87,-2.9296394134874704,0.5340325150485162,1.5219159820989474,0.24494270270262578,1,1
2009-10-31,-2.55,-4.85,-4.17,4.22,-1.48,0.0,2.49,-2.822886846542248,0.0600932137596254,1.8044874702123905,0.5496703461401284,1,1
2009-11-30,5.58,-2.76,-0.33,0.9,0.0,0.0,0.39,-2.877011387806771,-0.028916934325711907,1.902096564163407,0.6281565559590231,1,1
2009-12-31,2.74,6.14,-0.11,0.71,-0.09,0.01,3.0,-2.881307915119813,0.12913195336739303,1.9091596618268654,-0.48061897906192697,1,1
2010-01-31,-3.35,0.4,0.33,-1.08,0.51,0.0,-5.33,-2.7501703896919127,0.2278696851520859,1.9415092568604275,-0.5467611211262104,1,1
2010-02-28,3.39,1.49,3.18,-0.29,1.42,0.0,3.69,-2.988218083564756,0.622256610886212,1.7325348108963101,-0.9460701338199613,1,1
2010-03-31,6.3,1.83,2.19,-0.61,1.74,0.01,3.57,-2.7003532767255005,0.09340785313248225,2.0182029830939987,-0.8274045712596172,1,1
2010-04-30,2.0,4.96,2.96,0.61,1.75,0.01,3.16,-2.526568538979114,-0.14284638624908466,2.1691467096698114,-0.9108057286450371,1,1
2010-05-31,-7.9,0.08,-2.48,1.3,-0.24,0.01,-0.2,-3.0399646738847035,0.9486397710289262,1.2710315457262147,-0.19273032988403616,1,1
2010-06-30,-5.57,-2.42,-4.73,-0.1,-1.58,0.01,-2.7,-3.2024288312788696,0.883266023593741,1.0911247775962574,-0.15641685686186285,1,1
2010-07-31,6.92,0.04,-0.5,0.17,2.02,0.01,1.78,-3.0048088441370924,0.3048445664449594,1.2804180704071961,0.30514268119301874,1,1
2010-08-31,-4.77,-3.06,-1.73,0.6,-1.6,0.01,0.04,-2.999385165730511,0.22423140089262605,1.1028107454295406,0.10949775308160031,1,1
2010-09-30,9.55,3.65,-3.02,-0.19,0.38,0.01,1.38,-2.976626448009248,0.044373332774365226,1.1642594083847815,0.06000823508692159,1,1
2010-10-31,3.87,0.73,-2.46,1.28,-0.38,0.01,1.46,-2.960413415777509,-0.2313624115012014,1.2563149794448778,0.6249604974672651,1,1
2010-11-30,0.59,3.54,-0.9,0.32,1.79,0.01,2.73,-3.0710910770607853,-0.02742176703941281,1.4570500866238612,0.23311731220754825,1,1
2010-12-31,6.82,0.97,3.56,-3.42,3.17,0.01,-3.0,-2.6634233706537827,-0.4464518914589352,1.883630957725818,0.3753127363963024,1,1
2011-01-31,1.98,-2.31,0.61,-0.64,0.81,0.01,-0.3,-2.688586697952534,-0.13682437083842944,1.7663650023780104,0.12290724148452085,1,1
2011-02-28,3.48,1.65,1.18,-1.83,0.84,0.01,1.88,-2.528138267707271,-0.17803747632187458,1.8397816049119347,0.1840011234487479,1,1
2011-03-31,0.46,2.56,-1.84,1.73,-0.07,0.01,3.45,-2.5775943442428533,-0.13985548457680388,1.7357349417797503,0.852030300037449,1,1
2011-04-30,2.9,-0.53,-2.44,1.12,-0.86,0.0,0.05,-2.364753278121913,-0.8273312471796258,2.0806162862791444,0.5650923583032129,1,1
2011-05-31,-1.27,-0.72,-1.85,1.92,-1.43,0.0,-0.6,-2.539621905950736,-0.6121462936114204,1.7347899161094902,0.03320268897039211,1,1
2011-06-30,-1.74,0.06,-0.2,2.27,-1.42,0.0,1.82,-2.9031532524727015,-0.051464227217629666,1.3799223691566422,-0.7584924107620218,1,1
2011-07-31,-2.35,-1.11,-0.91,2.68,-1.73,0.0,0.2,-2.821105447079148,-0.11405735600438359,1.443019467610749,0.11335155985862323,1,1
2011-08-31,-5.96,-3.09,-2.43,3.41,-0.26,0.01,-0.27,-3.3144179100544955,0.9543442810618068,0.4095048893851404,1.2746966481940114,0,1
2011-09-30,-7.57,-3.49,-1.53,1.99,0.15,0.0,-2.4,-3.474602829262511,1.1933705000844976,-0.003492998431543737,1.1838848086604876,0,0
2011-10-31,11.34,3.25,0.06,-2.25,-0.73,0.0,-1.4,-3.2756291829935296,0.6315517285863681,0.24506059238443192,0.4745837779411836,0,0
2011-11-30,-0.27,-0.3,-0.52,1.94,1.44,0.0,3.88,-3.095147164455592,0.33158640879048223,0.21113005496636858,0.7788016872781163,0,0
2011-12-31,0.75,-0.29,1.54,1.06,2.47,0.0,1.83,-3.0675492817233283,0.07960178548365479,0.22900703106248074,-0.10371989353034738,0,0
2012-01-31,5.05,2.02,-0.93,-2.06,-1.48,0.0,-8.01,-2.8222219335628917,-0.46828103043906283,0.455167639730222,0.3549544357135019,1,0
2012-02-29,4.4,-1.67,0.42,-0.36,-0.08,0.0,-0.26,-2.7219255934615667,-0.5850986144991733,0.48132012043733235,0.10659539958008055,1,1
2012-03-31,3.11,-0.48,1.19,-0.61,0.7,0.0,1.31,-2.593565200512747,-0.7350574327153391,0.6627233956979782,-0.11557884120751409,1,1
2012-04-30,-0.84,-0.5,-0.77,1.3,0.66,0.0,3.72,-2.7438182604877235,-0.39566990031381205,0.4280276647649095,-0.1305900022499437,1,1
2012-05-31,-6.17,-0.08,-0.95,2.03,2.36,0.01,6.44,-3.0342418802230955,0.2904770145020623,-0.1783966864384552,-1.0417629963712096,1,1
2012-06-30,3.9,0.89,0.55,-1.06,0.45,0.0,-1.1,-3.0145850339443623,0.17837044935941498,-0.27438888212053847,-0.6295133237934214,1,1
2012-07-31,0.79,-2.81,-0.06,1.04,0.01,0.0,3.0,-2.86989173072929,-0.1474152261419772,-0.16305207738124758,-0.4978238504403014,1,1
2012-08-31,2.54,0.44,1.23,-1.5,-0.86,0.01,-2.35,-2.4921886266030473,-0.9663320447949282,0.39976228043909023,1.0284441924874592,1,1
2012-09-30,2.73,0.57,1.62,-1.3,1.56,0.01,-1.13,-2.4117872228166077,-0.9947771074471601,0.33440541895675974,0.7943194499761335,1,1
2012-10-31,-1.76,-0.83,3.52,-1.4,2.52,0.01,0.05,-2.3881906638901063,-0.7263973619824631,0.16975173353062695,0.0011099457349194538,1,1
2012-11-30,0.78,0.4,-0.86,0.38,0.81,0.01,0.53,-2.610198792593468,-0.18524548512182665,-0.2795169314305158,-1.3118781175443925,1,1
2012-12-31,1.18,1.92,3.48,-1.72,0.8,0.01,-2.93,-2.6240288664689158,-0.2798235180820921,-0.06183141228844845,-0.7732619672062149,1,1
2013-01-31,5.57,0.42,1.01,-2.01,1.52,0.0,-1.82,-2.3492817315033716,-1.1448677922978892,0.560554677894208,-0.39016221643992394,1,1
2013-02-28,1.29,-0.25,0.21,-0.59,0.61,0.0,1.23,-2.134605699288086,-1.6051656484247023,0.8028149935476024,0.9537767584618035,1,1
2013-03-31,4.03,0.88,-0.22,0.27,1.41,0.0,1.92,-2.5555065443120797,-0.5887540727380475,0.0753388687280726,-1.9360893804892583,1,1
2013-04-30,1.56,-2.24,0.44,0.39,0.43,0.0,0.22,-2.560748369384338,-0.3959188822057801,-0.11655522364025915,-1.6218718799658582,1,1
2013-05-31,2.81,2.04,2.67,-2.0,-0.95,0.0,-2.01,-2.413855455192507,-0.7288639068471664,0.1912337927273359,-0.8792433622614654,1,1
2013-06-30,-1.2,1.54,-0.05,-0.28,-0.06,0.0,0.43,-2.472277396435208,-0.5968039007250899,0.47655474301028233,0.019359429386313905,1,1
2013-07-31,5.65,1.75,0.58,-1.35,0.57,0.0,1.74,-2.299671201306095,-1.0220094024815964,0.823403985517904,-0.42931148059941043,1,1
2013-08-31,-2.71,-0.03,-2.73,0.71,-2.17,0.0,0.04,-2.2477375370308885,-1.0705559256517374,0.9541918244517725,-0.27774065674814213,1,1
2013-09-30,3.77,2.65,-1.18,-0.54,-1.32,0.0,3.02,-2.3414572392977333,-0.7761994126798164,0.8218027472111193,-0.8958303913315653,1,1
2013-10-31,4.17,-1.5,1.22,2.75,0.89,0.0,0.02,-2.3666682819588116,-0.7729958698941448,0.6812395376940527,-0.791825652179681,1,1
2013-11-30,3.12,1.44,0.19,0.26,0.06,0.0,0.39,-2.2056303500368504,-1.1554605638218032,0.8794766483454087,-0.5043189701780013,1,1
2013-12-31,2.8,-0.44,0.0,-0.58,0.08,0.0,0.02,-2.0799799229160056,-1.1930479224529793,0.9799192762783566,-0.2982878566824354,1,1
2014-01-31,-3.3,0.6,-1.99,-3.91,-1.54,0.0,1.61,-2.0705602355606376,-0.7514776638006245,0.6926623960708449,-0.41342515806285063,1,1
2014-02-28,4.68,0.13,-0.35,-0.25,-0.54,0.0,2.13,-2.221647131612257,-0.5189783243569918,0.49967991135208945,-0.6878602384804922,1,1
2014-03-31,0.41,-1.13,4.9,2.02,1.92,0.0,-3.27,-2.091626481163622,-0.6870437016099836,0.5668393857305628,-0.4536638057043346,1,1
2014-04-30,-0.19,-4.07,1.22,3.4,0.93,0.0,-3.82,-1.7362470657753324,-1.5000720800626095,0.6785396355877054,-0.5621857849961223,1,1
2014-05-31,2.04,-1.86,-0.1,-0.09,-0.96,0.0,0.89,-1.7058786016021998,-1.648484044034292,0.6613957509305635,-0.6429930468256437,1,1
2014-06-30,2.61,3.06,-0.71,-1.83,-1.91,0.0,0.65,-1.6482383200258393,-1.6490645307868916,0.5802414117222503,-0.8804798304660089,1,1
2014-07-31,-2.03,-4.2,-0.08,0.93,0.51,0.0,-0.17,-1.6572994224875768,-1.5365288125902057,0.4817483729490466,-0.9102431942749619,1,1
2014-08-31,4.24,0.29,-0.57,-0.64,-0.69,0.0,0.83,-1.7754558952878305,-1.3012125879373118,0.21893622455683176,-1.2035149270784433,1,1
2014-09-30,-1.96,-3.66,-1.47,1.2,-0.59,0.0,0.6,-1.6937292180404304,-1.3209989484775515,0.2152296463970574,-1.1286172625553041,1,1
2014-10-31,2.51,3.66,-1.63,-0.39,0.21,0.0,-0.21,-1.9462055792263393,-0.6853451860106411,-0.28474677943426463,-0.9000633895323118,1,1
2014-11-30,2.56,-2.3,-3.13,1.57,0.14,0.0,0.69,-1.9414924061548677,-0.7440423662315214,-0.2723060986610038,-1.7235067794802523,1,1
2014-12-31,-0.05,2.83,2.12,-1.21,0.9,0.0,1.03,-1.9736893503255948,-0.4185936448865418,-0.6767125109826798,-1.8231856569176697,1,1
2015-01-31,-3.09,-0.93,-3.45,1.58,-1.64,0.0,3.74,-2.2127188165166345,-0.002712131024473965,-1.1668486921148375,-2.707615800145967,1,1
2015-02-28,6.14,0.36,-1.79,-1.1,-1.75,0.0,-3.1,-1.582117222178486,-1.3672280375572676,-0.3914803829168589,-0.04220926802866568,1,1
2015-03-31,-1.09,3.08,-0.38,0.07,-0.62,0.0,2.7,-1.5279167244003198,-1.4442955483033153,-0.346790711792992,-0.14363518513965098,1,1
2015-04-30,0.6,-3.01,1.8,0.05,-0.62,0.0,-7.27,-1.6600048222352863,-1.249303555640369,-0.5031776038076694,-0.7017347996659159,1,1
2015-05-31,1.38,0.82,-1.11,-1.76,-0.83,0.0,5.68,-1.6599973181809229,-1.414518843236117,-0.09258572649285941,0.08262851430012284,1,1
2015-06-30,-1.54,2.9,-0.82,0.35,-1.54,0.0,3.01,-1.6966276389642063,-1.2115537975526949,-0.19519067134511714,-0.05580697107306803,1,1
2015-07-31,1.57,-4.58,-4.16,0.31,-2.44,0.0,9.97,-1.8328414771062576,-0.9378935944901061,-0.39839323420931305,-0.42148981083437453,1,1
2015-08-31,-6.02,0.29,2.75,0.66,1.29,0.0,-2.16,-2.0434400892526483,-0.3628368333556149,-0.882319388226236,-0.545688217618113,1,1
2015-09-30,-3.06,-2.8,0.55,1.8,-0.59,0.0,5.24,-2.339759767638421,0.32648793524425956,-1.2776938538043328,-0.9168151971783793,1,1
2015-10-31,7.75,-2.06,-0.47,0.95,0.61,0.0,-3.19,-2.091044081432697,-0.5177912333912706,-0.8826389035447498,-0.3151039084442956,1,1
2015-11-30,0.57,3.3,-0.43,-2.65,-1.06,0.0,2.29,-1.9425942418768025,-0.5432799868366942,-0.7760775306340688,-0.30375405356195007,1,1
2015-12-31,-2.15,-2.95,-2.57,0.34,0.12,0.01,3.34,-2.011068441549639,-0.11972995711331193,-1.1104642421061515,-0.8855029000241662,1,1
2016-01-31,-5.74,-3.44,2.08,2.78,3.05,0.01,1.6,-2.1198982255258083,0.07168872643865301,-1.362327437463968,-0.3145908597008981,1,1
2016-02-29,-0.07,0.87,-0.61,3.31,1.94,0.02,-4.35,-2.3011883481747573,0.11878429209956072,-1.5565737184737538,-0.6093835662928655,1,1
2016-03-31,6.95,1.0,1.22,0.68,0.01,0.02,-5.04,-1.6905221409130378,-0.9987238912337266,-0.9058580722460283,0.2947813233178565,1,1
2016-04-30,0.91,1.23,3.22,-2.85,1.77,0.01,-5.98,-1.5396254883041087,-1.2620472322618255,-0.7530332629914386,0.44440349881337776,1,1
2016-05-31,1.78,-0.62,-1.62,-1.1,-2.54,0.01,1.47,-1.5017671862345798,-1.0779022769696076,-1.010696882675467,-0.10456733424148505,1,1
2016-06-30,-0.03,0.42,-1.49,1.45,1.9,0.02,4.2,-1.5920041469249253,-0.9558796150741011,-1.1283303177384603,0.245491004864406,1,1
2016-07-31,3.94,2.47,-1.24,1.31,-1.16,0.02,-3.31,-1.509841046725319,-1.15422387275153,-1.2542820666272858,-1.1188801288737928,1,1
2016-08-31,0.49,1.66,3.17,-1.85,-0.36,0.02,-3.41,-1.3343423819592557,-1.4814022090810846,-1.0054894549792492,-0.4461576238280866,1,1
2016-09-30,0.27,1.81,-1.19,-2.18,0.03,0.02,0.26,-1.3465641360371172,-1.4291832660912291,-0.9252418340193826,-0.0692137077441594,1,1
2016-10-31,-2.01,-4.02,4.11,0.99,0.25,0.02,0.51,-1.3201308132128993,-1.299764715477305,-0.9382897201004203,-0.15957608178150606,1,1
2016-11-30,4.85,6.96,8.29,-0.24,3.71,0.01,-4.77,-1.3231285197476423,-1.0561332614769248,-0.8645021900427574,-0.520548311075449,1,1
2016-12-31,1.81,0.44,3.47,1.24,-0.32,0.03,-0.27,-0.9721205011872869,-1.4119595282223583,-0.46034066202446045,-0.3339286010267231,1,1
2017-01-31,1.94,-1.44,-2.76,-0.51,-1.06,0.04,-0.93,-0.7854499216083727,-1.66721525547046,-0.37407519036262826,0.01511931568609555,1,1
2017-02-28,3.55,-2.3,-1.5,0.45,-1.8,0.04,-1.51,-0.8701387815303254,-1.42632723452889,-0.5712165619263185,-0.6633609388162015,1,1
2017-03-31,0.17,0.75,-3.33,0.63,-0.95,0.03,-0.97,-0.870043213729682,-1.1182839408765937,-0.8215272469040894,-1.3396157245263018,1,1
2017-04-30,1.08,0.41,-2.05,1.79,-1.6,0.05,0.48,-0.8243518901356416,-1.2778331815166168,-0.8411892261671636,-0.6812117227320714,1,1
2017-05-31,1.07,-2.99,-3.82,0.99,-1.66,0.06,1.5,-0.8308408290693817,-1.190201755771933,-0.9478119463090985,-1.4664680607810745,1,1
2017-06-30,0.78,2.52,1.5,-2.26,0.04,0.06,-0.1,-0.6199070617060952,-1.4339156178540486,-0.9691142104189754,-1.0512771527738858,1,1
2017-07-31,1.88,-1.64,-0.23,-0.75,-0.15,0.07,1.63,-0.5341117969115462,-1.5062036191391197,-0.837982188051101,-1.2041071340490366,1,1
2017-08-31,0.18,-1.83,-2.13,0.2,-2.38,0.09,3.31,-0.4310292975101712,-1.801953801091821,-0.681219282729676,-0.021789651403928856,1,1
2017-09-30,2.49,4.76,3.15,-1.54,1.63,0.09,-1.35,-0.2635971093958719,-2.1303255596864883,-0.5712889580852443,0.42107318483414863,1,1
2017-10-31,2.25,-1.91,0.13,0.92,-3.14,0.09,4.21,-0.30100253817631045,-1.7415862369062642,-0.8243462710992431,-1.0981005787979898,1,1
2017-11-30,3.12,-0.38,-0.09,3.19,-0.1,0.08,-0.94,-0.09836841354813329,-1.9563491515351645,-0.7725030116907942,-0.4615245573747725,1,1
2017-12-31,1.06,-1.05,0.05,0.73,1.79,0.09,-1.55,0.06036647734743039,-1.933362234835504,-0.8542508729227326,-0.6444117292095879,1,1
2018-01-31,5.58,-3.21,-1.32,-0.75,-1.05,0.11,4.08,0.30088466612308573,-1.9795071936742137,-0.7520704163992751,-0.047032775149657036,1,1
2018-02-28,-3.64,0.34,-1.1,0.53,-2.36,0.11,3.68,0.005811624123222001,-0.9515186910218529,-1.0200022456414792,0.2665292407182389,1,1
2018-03-31,-2.35,3.61,-0.21,-0.41,0.08,0.12,-1.2,-0.04586069335800359,-0.7854750854474958,-1.2441879690290207,-0.7678486245881232,1,1
2018-04-30,0.29,0.89,0.53,-2.42,1.24,0.14,0.45,0.16232471320434777,-0.9838999035857443,-1.1193876123093938,-0.04280009439062815,1,1
2018-05-31,2.63,4.71,-3.14,-1.98,-1.49,0.14,3.91,0.30077788254237436,-1.1896007943089137,-1.070230433367391,-0.4158724983617125,1,1
2018-06-30,0.49,0.77,-2.33,0.83,0.2,0.14,-2.26,0.22028506117147834,-1.0191283384471597,-1.1602773903898385,-0.8039270146435663,1,1
2018-07-31,3.2,-1.93,0.49,1.53,0.31,0.16,-1.43,0.34533070936402965,-1.0889746346101494,-1.2621934528682044,-0.8932080321479373,1,1
2018-08-31,3.46,0.65,-3.91,-0.29,-2.57,0.16,5.3,0.4384326465035026,-1.2578212672093432,-1.182000684694754,-0.6269669520566419,1,1
2018-09-30,0.06,-2.49,-1.62,0.65,1.36,0.15,-0.08,0.5324080873610977,-1.2587784816804497,-1.170197049703671,-0.4595941124328573,1,1
