,PC1,PC1,PC2,PC2,PC3,PC3,PC4,PC4,PC5,PC5
,mean,std,mean,std,mean,std,mean,std,mean,std
Regime,,,,,,,,,,
0,-4.732192755681748,0.7993379034018792,4.464493801490163,1.6524710040559065,-1.616097546605535,1.2051412433100064,0.4239970023610892,1.7886169899729896,-0.5594046155286645,3.0241889948032936
1,1.980884929695919,0.6725079251909006,0.435677553713918,0.7696369324234303,-0.15857143977041518,0.9677900433584365,-0.005470341323144661,0.7845603272977975,0.08910327818306896,0.5914792301388552
2,-1.1834320741014939,1.2349054381698683,-0.490656804555976,1.0223883444109736,0.21163545357272645,1.1109383410686726,-0.05272759130696349,0.8713367952489345,-0.009559418205473905,0.8416795341864068
3,0.261652995649466,0.9316552737760184,-0.9962610601219672,0.7352106697492805,-1.2433725047186717,1.1319502714812617,1.7830285142621425,2.1353002367186433,-1.3221485745619272,0.5047489834932035
