LaggedRegime,Mkt-RF_mean,Mkt-RF_std,SMB_mean,SMB_std,HML_mean,HML_std,RMW_mean,RMW_std,CMA_mean,CMA_std,Mom_mean,Mom_std,Mkt-RF_Sharpe,SMB_Sharpe,HML_Sharpe,RMW_Sharpe,CMA_Sharpe,Mom_Sharpe
0,0.5338461538461539,4.502793643760571,-0.08857142857142859,2.7972854188097633,-0.06879120879120881,3.8270658430490805,0.27263736263736266,2.0496817287703935,0.051538461538461554,2.2735727748178993,0.24659340659340656,3.8889767919596134,0.11855887612924336,-0.031663350466794866,-0.017974921679529254,0.1330144864983102,0.022668489924449198,0.06340829986520717
1,0.9543312101910829,4.267186407729868,-0.2672611464968153,3.637414482467289,0.03121019108280252,3.5004677984664574,0.41337579617834397,3.1589525921841286,0.05560509554140128,2.5448019764730314,0.8062420382165605,4.71840768094556,0.22364413433224833,-0.07347558211609963,0.008916005768279198,0.13085849949160908,0.021850460686323094,0.17087163567328523
2,0.4864417177914111,4.155674341882405,0.4247852760736196,2.5579714033824934,0.495398773006135,2.3238684344197096,0.38196319018404906,2.3353482990014607,0.3779754601226994,1.6940954684386011,0.6108588957055215,3.941868861586087,0.11705482137733307,0.16606334047046478,0.2131784939580026,0.16355726910087348,0.2231134355557119,0.15496682339141304
3,2.7523076923076926,7.4171570854855995,0.7223076923076923,3.1244683650346925,-1.7176923076923076,4.756939061073752,0.47923076923076924,1.8191411047454125,-0.3346153846153846,1.7888479317921138,-4.072307692307692,11.219257368357137,0.37107312958135896,0.2311777902413399,-0.3610919302599988,0.26343793121965503,-0.1870563610625965,-0.3629747993653532
